f-Z-0-all,f-T-1-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-T-2-all,mc-S-0-all,mc-S-2-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-2-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-Z-3,f-lig-S-0,lc-chi-0-all,lc-chi-1-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-2-all,lc-T-3-all,lc-S-0-all,lc-S-3-all,lc-alpha-1-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-T-0-all,func-T-3-all,func-S-0-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,ASA_A^2,Density,Largest_free_sphere,NASA_A^2,Unitcell_volume,outputs.pbe.bandgap,MOFname
3546.0,444.0,2.8561,33.5296,40.729,52.3562,2304.0,2208.0,1920.0,2688.0,10.0,132.0,2.1904,9.028,-9.7,-7.2,-10.7,242.0,440.0,520.0,38.0,8.7,10.2,1672.0,10.7338,10.5376,12.138,56.5,66.0,105.0,93.5,3.0,10.0,0.5477,1.27835,113.565,160.186307,0.935,1.775,1.8,2.0,-2.0,-1.0,-2.5,0.34,0.13,-6.9,-4.00711,-8.453555,11.8732,62.16666667,71.5,100.1666667,163.5,2.5,14.33333333,0.5381,1.263216667,1.9071,36.7242,93.259,143.134307,208.9941737,0.87,2.011666667,2.881666667,1.833333333,6.333333333,8.166666667,-1.5,-2.166666667,-3.666666667,-0.036666667,0.123333333,0.086666667,-5.47,-8.493555,-13.963555,0.0,1.89493,1.04655,0.0,521.188,2.212796,qmof-a8f402a
2456.0,192.0,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,4.0,48.0,1.7161,4.0348,-7.16,-3.6,-10.76,88.0,96.0,184.0,4.0,2.16,4.48,2159.0,9.896333333,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,7.889066667,42.66666667,64.0,80.0,104.6666667,2.666666667,13.83333333,0.355266667,1.289666667,1.3286,18.72666667,79.85333333,127.6286993,138.7053151,1.186666667,3.666666667,2.5775,2.666666667,16.66666667,8.25,-2.0,0.666666667,-1.583333333,-0.053333333,0.666666667,0.126666667,-8.0,-6.41422,-12.03748083,1055.72,0.552475,9.19727,0.0,4993.53,2.727157,qmof-e641abe
1124.0,412.0,2.5921,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,7.0,120.0,1.5876,6.4008,-10.98,-4.94,-11.08,30.0,52.0,48.0,22.0,3.74,4.08,1563.5,8.642275,11.8336,5.848,64.0,32.0,74.66666667,48.0,1.333333333,2.666666667,0.5329,0.5621,39.92666667,59.89,0.593333333,0.593333333,0.89,1.333333333,-1.333333333,-1.0,-1.666666667,-0.026666667,-0.04,-4.0,-4.0,-6.0,3.080533333,16.33333333,14.0,14.0,29.75,0.333333333,2.5,0.1875,0.1925,0.454375,18.25333333,27.87333333,27.87333333,64.08482017,0.163333333,0.163333333,0.536666667,0.333333333,0.333333333,2.166666667,-0.333333333,-0.916666667,-1.583333333,-0.006666667,-0.006666667,0.081666667,-1.3,-1.3,-1.8767775,470.729,0.791275,7.85313,0.0,1996.7,1.842203,qmof-ef87001
12084.0,2336.0,1.7689,36.6016,26.4936,105.07,1600.0,2560.0,7440.0,7360.0,10.0,368.0,2.3716,15.3692,-16.88,-6.62,-47.08,256.0,214.0,776.0,34.0,5.42,19.28,5394.666667,11.32736667,11.8336,8.772,64.0,48.0,112.0,162.6666667,2.0,5.166666667,0.5329,1.276283333,59.89,155.555,0.89,0.89,1.755,2.0,-2.0,-2.0,-3.166666667,-0.04,-0.288333333,-6.0,-6.0,-18.75,8.906433333,237.75,131.1666667,263.6666667,808.3333333,2.5,13.25,0.930691667,2.12675,3.909375,250.315,263.3973069,517.5133333,965.3456403,0.530833333,0.706666667,0.204166667,13.83333333,26.16666667,21.25,-1.833333333,-3.583333333,-1.75,0.323333333,0.593333333,0.545833333,7.191074167,15.25,15.94107417,622.006,1.27202,4.13673,0.0,3207.68,2.086607,qmof-48c7a7e
4648.0,416.0,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,6.0,84.0,1.7161,8.1744,-7.16,-2.7,-18.81,88.0,72.0,270.0,3.0,1.62,6.84,5376.0,15.6508,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,15.8404,81.0,54.0,108.0,243.0,1.0,9.5,0.5041,1.0934,2.1442,13.9876,42.262,84.524,140.7736,1.43,2.86,4.29,3.0,6.0,9.0,-2.0,-4.0,-5.5,-0.06,-0.12,-0.18,-7.56,-15.12,-22.68,2157.99,0.312721,14.20143,0.0,15951.5,2.554399,qmof-63c5667
2536.0,488.0,3.5344,37.2992,45.3644,89.2436,729.0,1242.0,1917.0,2538.0,10.0,174.0,1.5876,9.3114,-8.56,-5.33,-15.51,116.0,199.0,365.0,31.0,5.21,10.17,2968.0,13.7774,10.7968,11.4648,58.0,62.4,109.2,77.2,2.8,6.8,0.54474,1.01652,102.83,118.6570456,0.926,1.402,1.6,2.0,-2.0,-1.2,-2.4,0.272,0.096,-6.72,-2.845688,-7.602844,10.1056,54.0,100.0,163.3333333,125.3333333,6.333333333,24.0,0.552633333,2.265,1.899733333,45.87,187.2033333,277.5434853,251.6368187,1.276666667,2.396666667,2.693333333,2.666666667,10.66666667,11.33333333,-0.666666667,2.666666667,1.333333333,-0.053333333,0.453333333,0.44,-9.8,-5.942813333,-7.942813333,0.0,1.40914,2.37483,149.662,1716.61,0.296411,qmof-f747cbc
4648.0,416.0,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,6.0,84.0,1.7161,8.1744,-7.16,-2.7,-18.81,88.0,72.0,270.0,3.0,1.62,6.84,2921.333333,10.81913333,11.8336,8.772,64.0,48.0,112.0,128.0,2.0,10.0,0.5329,1.498933333,59.89,159.7066667,0.89,0.89,2.373333333,2.0,-2.0,-2.666666667,-7.333333333,-0.04,-0.106666667,-6.0,-6.0,-16.0,3.656533333,19.66666667,29.55555556,34.22222222,36.11111111,1.222222222,4.666666667,0.180922222,0.371666667,0.473155556,12.32666667,26.72222222,38.13333333,58.19695711,0.054444444,0.306666667,0.652222222,0.111111111,0.666666667,1.888888889,0.0,-0.444444444,-0.666666667,-0.002222222,-0.013333333,0.017777778,-0.433333333,-2.2,-3.645234444,1342.23,0.640163,6.35616,0.0,5053.67,2.406927,qmof-235140d
1342.0,112.0,2.7225,21.384,25.245,51.117,900.0,900.0,1080.0,1680.0,6.0,72.0,1.7161,6.0522,-6.36,-5.4,-11.18,90.0,144.0,304.0,6.0,3.24,8.16,1596.0,7.6404,10.5376,12.138,56.5,66.0,105.0,100.0,3.0,7.0,0.5477,1.20865,113.565,150.460297,0.935,1.775,2.755,2.0,-2.0,-1.5,0.0,0.34,0.585,-6.9,-4.00711,-5.31422,9.245,160.0,120.0,216.0,312.0,2.5,12.0,0.78665,2.103,2.5498,202.225,249.165,460.257934,484.775617,0.475,0.87,1.22,11.0,31.0,36.0,-2.5,-2.0,0.5,0.23,1.005,1.405,5.1,24.04289,30.83578,86.3395,1.4689,3.14325,0.0,1816.8,2.820437,qmof-b5805d2
24664.0,640.0,3.61,21.02666667,22.895,45.30233333,841.0,5181.333333,4379.0,6708.666667,6.0,96.0,1.9044,10.5846,-3.466666667,-0.65,-6.743333333,-62.66666667,23.0,29.66666667,0.0,0.61,3.853333333,3588.0,16.1172,9.2416,23.256,49.0,126.0,168.0,91.0,9.0,30.0,0.5625,2.2275,250.86,254.875684,1.47,6.51,5.04,3.0,-3.0,9.0,11.0,2.22,2.28,-11.7,5.65734,17.35734,9.2416,49.0,168.0,224.0,147.0,16.0,60.0,0.5625,4.53,3.36,54.76,334.48,601.300912,405.200912,1.96,8.68,7.21,4.0,52.0,49.0,0.0,24.0,25.0,-0.08,2.96,3.02,-15.6,7.54312,19.24312,0.0,3.4237,0.96371,0.0,767.76,2.500024,qmof-3ffe183
4648.0,416.0,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,6.0,84.0,1.7161,8.1744,-7.16,-2.7,-18.81,88.0,72.0,270.0,3.0,1.62,6.84,1462.0,7.0878,11.8336,8.772,64.0,48.0,112.0,104.0,2.0,5.0,0.5329,1.1096,59.89,99.11,0.89,0.89,1.29,2.0,-2.0,-2.0,-3.0,-0.04,-0.06,-6.0,-6.0,-8.1,9.2416,49.0,91.0,126.0,203.0,4.0,18.0,0.5625,1.7325,2.5275,54.76,138.38,250.86,279.032614,0.49,1.47,1.02,1.0,3.0,6.0,-1.0,-3.0,1.0,-0.02,-0.06,0.38,-3.9,-11.7,-0.70711,943.97,0.601143,8.034,0.0,4286.18,1.920544,qmof-bc2a5ca
2442.0,260.0,2.7225,22.044,23.76,51.348,900.0,930.0,1800.0,1560.0,6.0,84.0,1.7161,6.7596,-6.76,-4.5,-11.32,89.0,120.0,308.0,3.0,2.7,8.58,1274.0,6.996,10.9696,11.016,59.0,60.0,103.0,108.6666667,3.0,9.0,0.542766667,1.4896,95.67333333,158.380152,0.92,2.19,2.173333333,2.0,-2.333333333,-2.333333333,-1.0,0.32,0.46,-6.6,-6.40711,-3.442813333,11.8336,64.0,48.0,112.0,96.0,1.0,6.0,0.5329,1.095,1.1242,28.09,59.89,87.98,119.78,0.89,0.89,1.78,2.0,2.0,4.0,-2.0,-2.0,-4.0,-0.04,-0.04,-0.08,-6.0,-6.0,-12.0,120.634,1.75596,4.12082,0.0,1637.96,2.609659,qmof-aa98191
2658.0,48.0,3.7249,10.8466,19.686,42.5372,2209.0,1081.0,1128.0,1645.0,4.0,26.0,1.6384,3.9424,-1.76,-2.48,-4.67,71.0,164.0,388.0,-5.0,2.04,6.21,2426.0,12.7482,7.949,14.331,152.5,138.0,190.0,164.5,4.5,17.0,0.80145,2.15655,302.84,440.306855,0.52,1.51,2.16,11.0,-2.5,-0.5,0.5,1.395,1.45,4.2,27.98578,23.432225,10.1056,54.0,76.66666667,165.6666667,133.0,6.333333333,25.66666667,0.552633333,1.87,2.1723,45.87,153.6917427,190.6733333,278.6794787,1.51,0.49,3.8,6.0,1.0,18.0,0.666666667,0.333333333,2.0,0.213333333,-0.02,0.806666667,-5.271406667,-3.9,-6.449923333,0.0,1.94874,0.93113,0.0,731.459,2.635203,qmof-6b8897f
5020.0,584.0,2.7225,20.724,31.0695,56.96625,900.0,870.0,1320.0,3090.0,7.0,84.0,1.7161,7.0085,-5.96,-7.28,-12.25,91.0,166.0,302.0,7.0,3.82,8.2,546.0,4.8611,10.2784,13.40704,55.0,72.4,106.4,34.8,2.8,3.0,0.55066,0.5563,112.756,58.8301188,0.748,1.224,1.366,1.6,-1.6,-0.6,-0.8,0.28,0.272,-5.52,-1.645688,-2.125688,4.73344,25.6,19.2,44.8,32.0,0.4,2.2,0.21316,0.438,0.4453,11.236,23.956,35.192,45.4890732,0.356,0.356,1.03,0.8,0.8,4.0,-0.8,-1.0,-1.2,-0.016,-0.016,0.12,-2.4,-2.4,-3.282844,109.25,1.691,5.29261,1.57079,2622.15,3.547616,qmof-c58a47b
2456.0,192.0,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,4.0,48.0,1.7161,4.0348,-7.16,-3.6,-10.76,88.0,96.0,184.0,4.0,2.16,4.48,6533.0,17.0661,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,9.9856,289.0,102.0,204.0,504.3333333,1.0,10.0,0.9801,1.5246,3.0624,213.16,164.98,329.96,658.9812687,0.61,1.22,2.15,11.0,22.0,38.33333333,-2.0,-4.0,-6.0,0.22,0.44,0.866666667,3.3,6.6,13.26429667,1017.27,0.730106,9.76246,0.0,4574.77,2.578696,qmof-e71ede6
6668.0,1908.0,0.6724,18.1056,22.714,23.3618,1369.0,1887.0,4366.0,3737.0,12.0,252.0,4.41,21.462,-16.34,-17.86,-20.29,208.0,326.0,269.0,48.0,14.98,12.17,728.0,5.6858,10.9696,5.9128,59.0,31.5,38.5,23.33333333,0.833333333,2.333333333,0.542766667,0.28375,41.31666667,32.19,0.081666667,0.163333333,0.081666667,0.166666667,-0.166666667,-0.333333333,-0.166666667,-0.006666667,-0.003333333,-0.65,-1.3,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46133,0.67673,0.0,462.87,4.199798,qmof-0ae6bd2
1384.0,144.0,2.7225,20.064,33.66,68.244,900.0,840.0,1440.0,2400.0,8.0,96.0,1.7161,8.0696,-5.56,-7.2,-14.96,92.0,192.0,400.0,8.0,4.32,10.32,282.0,4.1811,9.2416,15.504,49.0,84.0,140.0,28.0,4.0,8.0,0.5625,1.11,167.24,133.410456,0.98,1.82,3.36,2.0,-2.0,-2.0,4.0,0.34,1.52,-7.8,-4.90711,11.57156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.435,0.917618,3.37571,0.0,2471.06,4.379815,qmof-e3dcc4d
4428.0,1248.0,0.8649,11.2065,10.11375,34.2147,121.0,632.5,643.5,1083.5,5.5,91.5,2.4025,9.27675,-8.33,-5.76,-24.235,-13.5,2.0,50.0,2.0,2.54,11.545,5658.0,13.6405,10.35473333,10.2904,171.0,109.25,166.5,126.25,3.666666667,6.833333333,0.76655,1.1967,171.14,259.595366,1.035833333,3.236666667,2.7375,2.333333333,-2.666666667,-1.0,-0.083333333,0.81,0.8275,-7.8,0.78578,3.03578,1.7547125,34.25,103.6875,115.375,126.5625,2.6875,16.0,0.2107625,0.9154375,1.1972625,84.97,186.39,236.3475,343.2866908,-0.048125,0.19375,0.626875,-0.125,-0.875,13.375,0.375,0.25,2.1875,0.006875,-0.0325,0.651875,0.8625,-1.9375,14.39200125,0.0,1.35439,1.13613,0.0,1298.2,2.228575,qmof-8469bbb
1358.0,248.0,3.6481,37.8944,46.031,59.1718,784.0,1288.0,1120.0,1568.0,10.0,132.0,1.4641,7.381,-8.38,-5.0,-8.06,122.0,240.0,280.0,38.0,6.0,6.96,2896.0,13.5495,10.1056,13.26,54.0,72.0,102.6666667,69.33333333,3.333333333,8.666666667,0.552633333,1.129733333,131.4566667,140.1434853,0.95,2.07,2.04,2.0,-2.0,-0.666666667,-0.666666667,0.466666667,0.466666667,-7.2,-3.342813333,-2.742813333,3.944533333,21.33333333,16.88888889,37.33333333,32.88888889,0.666666667,2.777777778,0.177633333,0.365,0.404744444,9.363333333,22.61752033,29.32666667,42.58085367,0.434444444,0.296666667,0.731111111,1.444444444,0.666666667,2.111111111,-0.444444444,-0.555555556,-1.111111111,0.026666667,-0.013333333,0.013333333,-1.911901111,-2.0,-3.911901111,0.0,1.50052,1.63678,40.1539,1450.23,1.342562,qmof-f11cf88
6896.0,1141.333333,2.62665,43.97835,37.9221,24.7413,4570.0,7758.0,3079.0,2762.0,9.0,142.5,2.22625,7.70175,-11.71,-8.525,-7.885,403.0,424.0,286.5,73.5,7.65,3.745,539.2,4.69628,10.33883878,7.007840816,55.57142857,49.95918367,73.63265306,36.81632653,1.612244898,3.755102041,0.55205102,0.560228571,130.8216327,85.4671071,0.214897959,-0.108979592,0.150612245,-0.918367347,-0.510204082,-0.244897959,0.081632653,0.004897959,0.128979592,-3.059183673,0.734693878,1.973188571,4.73642381,35.0952381,49.52380952,51.71428571,28.95238095,1.714285714,1.80952381,0.256514286,0.502466667,0.372647619,40.46285714,59.51860629,43.89407143,38.772892,0.371428571,0.253333333,0.744761905,2.571428571,1.904761905,2.476190476,0.0,0.0,-0.285714286,0.088571429,0.054285714,0.045714286,0.312931429,0.237418095,-3.277544762,0.0,2.49102,1.58674,3.57892,896.026,2.138296,qmof-5a53386
2456.0,708.0,3.61,28.88,43.738,45.068,841.0,1015.0,1073.0,1363.0,9.0,90.0,1.9044,7.2726,-5.7,-5.92,-6.62,110.0,224.0,214.0,27.0,7.15,6.35,0.0,1.6875,9.2416,8.64576,49.0,46.2,65.8,42.0,1.8,3.6,0.5625,0.795,66.304,106.9191368,0.196,0.728,1.4,0.4,-1.8,-2.0,-1.6,0.136,0.44,-1.56,-1.962844,0.351468,9.5392,145.0,94.7,86.5,95.2,2.5,3.2,0.72954,0.66609,0.90288,118.12,126.228,137.46,184.6270448,0.244,0.488,1.256,4.4,8.8,21.6,0.1,-1.6,-1.6,0.088,0.176,0.672,1.32,2.64,10.714312,0.0,1.53072,1.79445,0.0,995.516,0.458617,qmof-0e116bf
6504.0,840.0,3.61,12.141,31.445,73.5775,841.0,580.0,2552.0,2827.5,7.0,51.0,1.9044,9.1218,-1.64,-3.25,-14.025,52.5,115.0,279.5,-2.0,3.05,8.12,1512.0,7.6454,6.53328,13.0356,80.0,96.0,204.8,192.0,4.0,10.8,0.6824,1.86516,291.992,323.8623736,0.012,-2.194,-2.13,4.0,-2.0,-0.4,1.0,0.376,0.406,3.24,19.934578,19.673156,12.67232,64.8,43.2,86.4,190.08,0.8,5.76,0.40328,0.87472,1.519968,11.19008,33.8096,67.6192,85.523328,1.144,2.288,2.288,2.4,4.8,4.8,-1.6,-2.88,-2.88,-0.048,-0.096,-0.096,-6.048,-12.096,-12.096,0.0,2.24287,0.96135,0.0,1612.03,2.120695,qmof-2566545
1620.0,476.0,2.5921,29.53813333,22.78686667,64.42146667,169.0,554.6666667,654.3333333,1213.333333,6.333333333,122.6666667,1.5876,7.2114,-9.76,-3.956666667,-19.62,26.66666667,32.0,71.33333333,11.0,2.256666667,6.553333333,3254.0,13.5499,11.8336,6.579,64.0,36.0,84.0,54.0,1.5,3.0,0.5329,0.6323625,44.9175,67.37625,0.6675,0.6675,1.00125,1.5,-1.5,-1.125,-1.875,-0.03,-0.045,-4.5,-4.5,-6.75,4.4376,24.0,18.0,21.0,36.0,0.375,2.25,0.1998375,0.312075,0.421575,10.53375,22.45875,31.41663113,44.9175,0.33375,0.79875,0.6675,0.75,3.375,1.5,-0.75,-0.75,-1.5,-0.015,0.12,-0.03,-2.25,-1.95266625,-4.5,834.232,0.81588,5.10436,0.0354501,3886.25,1.682917,qmof-f3823e0
2089.0,860.0,2.4025,30.752,23.715,38.874,625.0,1150.0,900.0,1050.0,6.0,108.0,1.9321,6.4218,-10.54,-6.0,-9.58,104.0,114.0,208.0,18.0,3.72,7.84,546.0,4.777,10.1056,13.26,54.0,72.0,107.3333333,51.33333333,3.333333333,6.666666667,0.552633333,0.8474,131.4566667,105.907637,0.95,1.743333333,1.596666667,2.0,-2.0,-0.666666667,-0.666666667,0.48,0.346666667,-7.2,-0.742813333,-2.40711,7.025066667,37.66666667,58.0,95.0,75.0,3.333333333,12.0,0.365133333,1.324733333,1.307333333,27.61666667,103.5833333,164.035076,152.9136303,0.786666667,1.643333333,3.0,1.666666667,6.333333333,15.0,-0.666666667,0.0,0.666666667,-0.033333333,0.206666667,0.7,-5.9,-5.971406667,-2.91422,0.0,1.66741,0.89184,0.0,539.191,0.497188,qmof-ece521b
9092.0,88.0,4.0,24.0,20.4,38.0,6400.0,6720.0,1920.0,2240.0,4.0,48.0,2.2201,4.5892,-4.0,-2.2,-3.0,236.0,296.0,612.0,4.0,2.88,7.36,4548.0,21.5284,9.2416,15.504,49.0,84.0,98.0,56.0,4.0,10.0,0.5625,1.1325,167.24,150.325228,0.98,2.66,2.17,2.0,-2.0,0.0,1.0,0.72,0.74,-7.8,-2.01422,1.88578,9.2416,49.0,105.0,175.0,175.0,6.5,41.0,0.5625,2.5875,3.13125,54.76,209.05,367.832614,426.080456,1.225,2.8,5.075,2.5,10.0,27.5,-1.0,0.0,6.5,-0.05,0.3,1.45,-9.75,-12.70711,-2.07844,0.0,2.03604,1.38242,0.0,1267.22,2.707492,qmof-e546ceb
2460.0,208.0,2.7225,22.704,19.8825,29.6505,900.0,960.0,600.0,1260.0,5.0,44.0,1.7161,3.9955,-7.16,-3.8,-8.07,88.0,130.0,138.0,9.0,3.5,3.36,2022.0,9.0811,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,11.8336,64.0,50.66666667,112.0,98.66666667,2.0,8.333333333,0.5329,1.095,1.214233333,28.09,67.852561,87.98,127.742561,1.303333333,0.89,2.193333333,4.333333333,2.0,6.333333333,-1.333333333,-1.666666667,-3.333333333,0.08,-0.04,0.04,-5.735703333,-6.0,-11.73570333,0.0,1.9317,1.07034,0.0,532.185,2.929802,qmof-4cb5efd
2976.0,368.0,3.61,31.16,34.846,71.934,841.0,1102.0,1247.0,2088.0,7.0,105.0,1.9044,7.4106,-6.9,-5.04,-11.26,107.0,160.0,334.0,14.0,4.29,10.3,4544.0,19.7507,10.9696,11.57786667,59.0,62.66666667,112.6666667,50.66666667,2.666666667,5.333333333,0.542766667,0.752233333,88.78333333,90.035076,0.756666667,1.183333333,1.316666667,1.666666667,-2.0,-0.666666667,-1.0,0.226666667,0.22,-5.3,-2.671406667,-3.371406667,9.8176,52.33333333,68.44444444,84.44444444,102.6666667,2.555555556,11.11111111,0.555922222,1.006844444,1.411666667,48.83333333,96.11777778,123.9777778,204.4044444,0.391111111,0.653333333,1.197777778,0.777777778,1.333333333,2.444444444,-0.666666667,-1.777777778,-2.888888889,-0.015555556,-0.026666667,-0.048888889,-3.233333333,-5.2,-9.533333333,310.302,1.24024,3.2406,0.0,2827.43,0.914901,qmof-5113051
1667.0,644.0,2.4025,30.752,30.535,45.291,625.0,1150.0,950.0,1500.0,8.0,120.0,1.9321,7.4504,-10.54,-7.3,-12.17,104.0,162.0,215.0,28.0,5.76,7.7,896.0,6.7842,10.5376,12.138,56.5,66.0,126.0,81.0,3.0,11.0,0.5477,1.40615,113.565,170.805297,0.935,1.355,3.015,2.0,-2.0,-2.5,-1.5,0.15,0.7,-6.9,-5.453555,-3.21422,7.5792,40.5,57.5,98.0,61.5,4.75,12.0,0.414475,1.27125,0.991825,34.4025,115.268807,149.671307,127.2126485,1.1325,1.1325,1.7525,4.5,4.5,8.0,0.5,0.75,0.25,0.16,0.16,0.34,-3.953555,-3.953555,-3.55711,0.0,1.57606,1.32411,0.0,955.316,0.630864,qmof-33414d4
3374.5,536.0,2.5738,34.9384,25.704,48.748,2732.5,3398.0,1512.0,2444.0,6.0,120.0,2.31345,6.7914,-13.7,-5.22,-9.04,408.0,216.0,452.0,22.0,4.2,10.0,1824.0,9.8383,9.852825,14.273625,53.25,78.0,98.5,83.0,2.5,11.5,0.5553,1.284125,133.6225,186.7814785,0.245,1.11,1.6075,0.5,-0.5,-1.0,-0.75,0.16,0.345,-1.95,-3.503555,-2.13211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.455,1.33495,4.08399,4.52861,5093.07,1.509,qmof-ec24f88
4960.0,624.0,2.7225,20.064,36.894,54.318,900.0,840.0,1560.0,3450.0,8.0,96.0,1.7161,7.9648,-5.56,-9.16,-9.82,92.0,188.0,305.0,8.0,4.4,7.89,3578.0,16.7548,9.2416,16.9936,49.0,91.0,96.25,56.0,3.0,9.0,0.5625,0.96,138.38,127.9866908,0.49,1.715,1.435,1.0,-1.0,-1.25,0.0,0.2925,0.4075,-3.9,-5.26872125,-0.64549875,10.06645,53.0,73.25,110.625,167.875,5.5,24.5,0.5552,1.430425,2.3499125,49.66345,130.8447105,187.888,304.973614,1.2375,1.27625,2.9025,5.75,2.625,10.25,0.75,-1.625,-1.625,0.26,-0.0525,0.295,-2.1878325,-9.2025,-11.61211,1293.81,0.449063,8.88513,0.0,5912.7,1.582591,qmof-713dd0f
1300.0,80.0,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,4.0,48.0,1.7161,4.0348,-7.16,-3.6,-10.76,88.0,96.0,184.0,4.0,2.16,4.48,1692.0,8.3787,11.8336,8.772,64.0,48.0,112.0,96.0,2.0,6.0,0.5329,1.1242,59.89,119.78,0.89,0.89,1.78,2.0,-2.0,-2.0,-4.0,-0.04,-0.08,-6.0,-6.0,-12.0,9.2416,49.0,84.0,133.0,140.0,4.0,22.0,0.5625,2.01,2.2875,54.76,167.24,284.212614,317.565228,0.98,2.31,3.15,2.0,9.0,15.0,-2.0,-2.0,-1.0,-0.04,0.32,0.7,-7.8,-8.80711,-5.91422,0.0,1.78936,1.01059,0.0,793.874,2.55341,qmof-1464054
1930.5,82.0,3.66745,22.2072,17.4995,25.9925,1525.0,909.0,731.5,1036.0,3.5,41.5,1.7714,3.6283,-4.96,-2.49,-4.11,92.5,98.0,131.0,5.0,2.045,2.99,1008.0,6.0071,11.1424,8.83712,60.0,48.0,88.0,86.4,1.733333333,5.866666667,0.540793333,1.339733333,62.084,146.7002928,0.685333333,1.08,3.194666667,1.533333333,-1.733333333,-3.2,-2.666666667,-0.048,0.522666667,-4.66,-7.44,-7.211376,2.19392,11.8,18.66666667,17.06666667,0.0,0.733333333,0.0,0.108553333,0.142106667,0.0,7.396,13.07333333,7.490666667,0.0,-0.026666667,0.0,0.0,-0.066666667,0.0,0.0,0.133333333,0.0,0.0,0.001333333,0.0,0.0,0.14,0.0,0.0,0.0,2.08749,1.17877,0.0,766.288,0.846913,qmof-230167f
1828.0,664.0,3.3489,33.3792,39.1254,40.9188,676.0,1092.0,1300.0,1352.0,8.0,108.0,1.5625,7.65,-7.26,-6.74,-7.72,114.0,158.0,156.0,30.0,3.88,3.92,168.0,2.8733,9.2416,12.3728,49.0,66.5,91.0,87.5,2.0,12.0,0.5625,1.29375,111.0,183.916307,0.49,0.49,1.4,1.0,-1.0,-2.0,-2.0,-0.02,0.15,-3.9,-3.9,-6.353555,9.2416,49.0,99.75,119.0,49.0,5.25,9.75,0.5625,1.633125,0.855,54.76,166.5,197.9894605,116.972614,0.735,1.2425,1.33,1.5,5.75,7.0,-0.25,1.75,0.75,-0.03,0.26,0.36,-5.85,-2.7053325,-1.00711,0.0,1.66088,0.83107,0.0,454.147,1.343101,qmof-0ada7fa
